record_id,training_name,training_category,taken_date,hours,cost_jpy,completion_status,emp_id,last_name,gender,age,dept,job_title,grade,hire_date,termination_date,termination_reason,latest_rating,total_promotions,ever_promoted,review_count
TR000160,交渉術,ビジネススキル,2025-09-22,8,45000,完了,E000015,石井,男,30,Consulting,Staff,1,2018-09-11,,,4.0,1.0,True,4.0
TR000161,ロジカルシンキング,ビジネススキル,2025-03-26,16,60000,完了,E000015,石井,男,30,Consulting,Staff,1,2018-09-11,,,4.0,1.0,True,4.0
TR000162,ロジカルシンキング,ビジネススキル,2026-02-26,16,60000,途中離脱,E000015,石井,男,30,Consulting,Staff,1,2018-09-11,,,4.0,1.0,True,4.0
TR000163,ビジネスマナー eラーニング,eラーニング,2024-06-21,4,10000,完了,E000015,石井,男,30,Consulting,Staff,1,2018-09-11,,,4.0,1.0,True,4.0
TR000164,メンタルヘルス eラーニング,eラーニング,2025-04-12,2,8000,未着手,E000015,石井,男,30,Consulting,Staff,1,2018-09-11,,,4.0,1.0,True,4.0
TR000165,ハラスメント防止 eラーニング,eラーニング,2025-11-17,2,8000,完了,E000015,石井,男,30,Consulting,Staff,1,2018-09-11,,,4.0,1.0,True,4.0
TR000166,ハラスメント防止 eラーニング,eラーニング,2026-01-07,2,8000,完了,E000015,石井,男,30,Consulting,Staff,1,2018-09-11,,,4.0,1.0,True,4.0
TR000167,個人情報保護 (年次),コンプライアンス,2024-10-15,2,5000,完了,E000015,石井,男,30,Consulting,Staff,1,2018-09-11,,,4.0,1.0,True,4.0
TR000168,インサイダー取引 (年次),コンプライアンス,2024-12-16,2,5000,完了,E000015,石井,男,30,Consulting,Staff,1,2018-09-11,,,4.0,1.0,True,4.0
TR000169,個人情報保護 (年次),コンプライアンス,2025-01-24,2,5000,完了,E000015,石井,男,30,Consulting,Staff,1,2018-09-11,,,4.0,1.0,True,4.0
TR000170,Python プログラミング実践,テクニカル,2024-07-19,40,180000,完了,E000016,岡田,男,34,Consulting,Staff,1,2019-06-13,,,3.0,0.0,False,4.0
TR000171,英語ビジネス会話,ビジネススキル,2025-02-06,48,180000,完了,E000016,岡田,男,34,Consulting,Staff,1,2019-06-13,,,3.0,0.0,False,4.0
TR000172,交渉術,ビジネススキル,2024-08-21,8,45000,完了,E000016,岡田,男,34,Consulting,Staff,1,2019-06-13,,,3.0,0.0,False,4.0
TR000173,ハラスメント防止 eラーニング,eラーニング,2026-02-12,2,8000,完了,E000016,岡田,男,34,Consulting,Staff,1,2019-06-13,,,3.0,0.0,False,4.0
TR000174,タイムマネジメント eラーニング,eラーニング,2024-05-28,4,12000,完了,E000016,岡田,男,34,Consulting,Staff,1,2019-06-13,,,3.0,0.0,False,4.0
TR000175,メンタルヘルス eラーニング,eラーニング,2025-07-22,2,8000,完了,E000016,岡田,男,34,Consulting,Staff,1,2019-06-13,,,3.0,0.0,False,4.0
TR000176,メンタルヘルス eラーニング,eラーニング,2025-02-05,2,8000,完了,E000016,岡田,男,34,Consulting,Staff,1,2019-06-13,,,3.0,0.0,False,4.0
TR000177,メンタルヘルス eラーニング,eラーニング,2025-03-06,2,8000,途中離脱,E000016,岡田,男,34,Consulting,Staff,1,2019-06-13,,,3.0,0.0,False,4.0
TR000178,Excel スキルアップ eラーニング,eラーニング,2025-04-30,6,15000,完了,E000016,岡田,男,34,Consulting,Staff,1,2019-06-13,,,3.0,0.0,False,4.0
TR000179,独占禁止法 (年次),コンプライアンス,2025-03-25,2,5000,完了,E000016,岡田,男,34,Consulting,Staff,1,2019-06-13,,,3.0,0.0,False,4.0
TR000180,インサイダー取引 (年次),コンプライアンス,2025-05-03,2,5000,完了,E000016,岡田,男,34,Consulting,Staff,1,2019-06-13,,,3.0,0.0,False,4.0
TR000181,インサイダー取引 (年次),コンプライアンス,2024-07-21,2,5000,完了,E000016,岡田,男,34,Consulting,Staff,1,2019-06-13,,,3.0,0.0,False,4.0
TR000182,独占禁止法 (年次),コンプライアンス,2024-10-18,2,5000,完了,E000016,岡田,男,34,Consulting,Staff,1,2019-06-13,,,3.0,0.0,False,4.0
TR000183,ビジネスマナー eラーニング,eラーニング,2025-11-11,4,10000,完了,E000017,山崎,女,30,Engineering,Staff,1,2018-06-25,,,3.0,1.0,True,4.0
TR000184,Excel スキルアップ eラーニング,eラーニング,2026-01-28,6,15000,完了,E000017,山崎,女,30,Engineering,Staff,1,2018-06-25,,,3.0,1.0,True,4.0
TR000185,タイムマネジメント eラーニング,eラーニング,2025-12-30,4,12000,途中離脱,E000017,山崎,女,30,Engineering,Staff,1,2018-06-25,,,3.0,1.0,True,4.0
TR000186,メンタルヘルス eラーニング,eラーニング,2024-06-15,2,8000,途中離脱,E000017,山崎,女,30,Engineering,Staff,1,2018-06-25,,,3.0,1.0,True,4.0
TR000187,個人情報保護 (年次),コンプライアンス,2025-07-21,2,5000,完了,E000017,山崎,女,30,Engineering,Staff,1,2018-06-25,,,3.0,1.0,True,4.0
TR000188,インサイダー取引 (年次),コンプライアンス,2025-01-10,2,5000,完了,E000017,山崎,女,30,Engineering,Staff,1,2018-06-25,,,3.0,1.0,True,4.0
TR000189,独占禁止法 (年次),コンプライアンス,2025-08-24,2,5000,途中離脱,E000017,山崎,女,30,Engineering,Staff,1,2018-06-25,,,3.0,1.0,True,4.0
TR000190,マネジメント実践,リーダーシップ,2026-02-22,24,150000,完了,E000018,渡辺,女,51,Engineering,Manager,4,2009-05-16,,,3.0,1.0,True,4.0
TR000191,エグゼクティブリーダーシップ,リーダーシップ,2025-05-11,40,400000,完了,E000018,渡辺,女,51,Engineering,Manager,4,2009-05-16,,,3.0,1.0,True,4.0
TR000192,機械学習実践,テクニカル,2025-04-11,40,220000,完了,E000018,渡辺,女,51,Engineering,Manager,4,2009-05-16,,,3.0,1.0,True,4.0
TR000193,ビジネスライティング,ビジネススキル,2025-08-06,8,35000,完了,E000018,渡辺,女,51,Engineering,Manager,4,2009-05-16,,,3.0,1.0,True,4.0
TR000194,情報セキュリティ基礎 eラーニング,eラーニング,2025-03-30,3,10000,完了,E000018,渡辺,女,51,Engineering,Manager,4,2009-05-16,,,3.0,1.0,True,4.0
TR000195,情報セキュリティ基礎 eラーニング,eラーニング,2025-04-19,3,10000,完了,E000018,渡辺,女,51,Engineering,Manager,4,2009-05-16,,,3.0,1.0,True,4.0
TR000196,メンタルヘルス eラーニング,eラーニング,2025-12-12,2,8000,未着手,E000018,渡辺,女,51,Engineering,Manager,4,2009-05-16,,,3.0,1.0,True,4.0
TR000197,タイムマネジメント eラーニング,eラーニング,2025-10-06,4,12000,完了,E000018,渡辺,女,51,Engineering,Manager,4,2009-05-16,,,3.0,1.0,True,4.0
TR000198,Excel スキルアップ eラーニング,eラーニング,2024-04-28,6,15000,未着手,E000018,渡辺,女,51,Engineering,Manager,4,2009-05-16,,,3.0,1.0,True,4.0
TR000199,ハラスメント防止 eラーニング,eラーニング,2026-03-25,2,8000,完了,E000018,渡辺,女,51,Engineering,Manager,4,2009-05-16,,,3.0,1.0,True,4.0
TR000200,独占禁止法 (年次),コンプライアンス,2025-08-13,2,5000,完了,E000018,渡辺,女,51,Engineering,Manager,4,2009-05-16,,,3.0,1.0,True,4.0
TR000201,インサイダー取引 (年次),コンプライアンス,2024-07-18,2,5000,途中離脱,E000018,渡辺,女,51,Engineering,Manager,4,2009-05-16,,,3.0,1.0,True,4.0
TR000202,インサイダー取引 (年次),コンプライアンス,2026-02-10,2,5000,途中離脱,E000018,渡辺,女,51,Engineering,Manager,4,2009-05-16,,,3.0,1.0,True,4.0
TR000203,インサイダー取引 (年次),コンプライアンス,2024-07-14,2,5000,完了,E000018,渡辺,女,51,Engineering,Manager,4,2009-05-16,,,3.0,1.0,True,4.0
TR000204,リーダーシップ基礎,リーダーシップ,2024-07-26,16,80000,完了,E000019,藤田,男,38,Sales,Manager,4,2010-08-05,,,3.0,0.0,False,4.0
TR000205,エグゼクティブリーダーシップ,リーダーシップ,2025-05-14,40,400000,完了,E000019,藤田,男,38,Sales,Manager,4,2010-08-05,,,3.0,0.0,False,4.0
TR000206,プレゼンテーション実践,ビジネススキル,2024-04-21,8,40000,完了,E000019,藤田,男,38,Sales,Manager,4,2010-08-05,,,3.0,0.0,False,4.0
TR000207,ロジカルシンキング,ビジネススキル,2024-09-25,16,60000,完了,E000019,藤田,男,38,Sales,Manager,4,2010-08-05,,,3.0,0.0,False,4.0
TR000208,Excel スキルアップ eラーニング,eラーニング,2025-05-13,6,15000,完了,E000019,藤田,男,38,Sales,Manager,4,2010-08-05,,,3.0,0.0,False,4.0
TR000209,ビジネスマナー eラーニング,eラーニング,2025-06-05,4,10000,途中離脱,E000019,藤田,男,38,Sales,Manager,4,2010-08-05,,,3.0,0.0,False,4.0
TR000210,メンタルヘルス eラーニング,eラーニング,2025-05-23,2,8000,途中離脱,E000019,藤田,男,38,Sales,Manager,4,2010-08-05,,,3.0,0.0,False,4.0
TR000211,情報セキュリティ基礎 eラーニング,eラーニング,2025-02-12,3,10000,完了,E000019,藤田,男,38,Sales,Manager,4,2010-08-05,,,3.0,0.0,False,4.0
TR000212,個人情報保護 (年次),コンプライアンス,2025-03-24,2,5000,完了,E000019,藤田,男,38,Sales,Manager,4,2010-08-05,,,3.0,0.0,False,4.0
TR000213,独占禁止法 (年次),コンプライアンス,2025-02-15,2,5000,完了,E000019,藤田,男,38,Sales,Manager,4,2010-08-05,,,3.0,0.0,False,4.0
TR000214,独占禁止法 (年次),コンプライアンス,2025-09-11,2,5000,完了,E000019,藤田,男,38,Sales,Manager,4,2010-08-05,,,3.0,0.0,False,4.0
TR000215,独占禁止法 (年次),コンプライアンス,2026-01-23,2,5000,完了,E000019,藤田,男,38,Sales,Manager,4,2010-08-05,,,3.0,0.0,False,4.0
TR000216,リーダーシップ基礎,リーダーシップ,2025-12-29,16,80000,完了,E000020,斎藤,男,47,Marketing,Senior Manager,5,2007-10-24,,,2.0,0.0,False,4.0
TR000217,セキュリティエンジニアリング,テクニカル,2026-01-20,24,140000,完了,E000020,斎藤,男,47,Marketing,Senior Manager,5,2007-10-24,,,2.0,0.0,False,4.0
TR000218,ビジネスライティング,ビジネススキル,2024-11-08,8,35000,途中離脱,E000020,斎藤,男,47,Marketing,Senior Manager,5,2007-10-24,,,2.0,0.0,False,4.0
TR000219,英語ビジネス会話,ビジネススキル,2025-08-14,48,180000,途中離脱,E000020,斎藤,男,47,Marketing,Senior Manager,5,2007-10-24,,,2.0,0.0,False,4.0
TR000220,英語ビジネス会話,ビジネススキル,2024-04-05,48,180000,完了,E000020,斎藤,男,47,Marketing,Senior Manager,5,2007-10-24,,,2.0,0.0,False,4.0
TR000221,Excel スキルアップ eラーニング,eラーニング,2025-09-02,6,15000,完了,E000020,斎藤,男,47,Marketing,Senior Manager,5,2007-10-24,,,2.0,0.0,False,4.0
TR000222,ハラスメント防止 eラーニング,eラーニング,2025-10-08,2,8000,途中離脱,E000020,斎藤,男,47,Marketing,Senior Manager,5,2007-10-24,,,2.0,0.0,False,4.0
TR000223,タイムマネジメント eラーニング,eラーニング,2024-10-18,4,12000,途中離脱,E000020,斎藤,男,47,Marketing,Senior Manager,5,2007-10-24,,,2.0,0.0,False,4.0
TR000224,Excel スキルアップ eラーニング,eラーニング,2024-07-05,6,15000,途中離脱,E000020,斎藤,男,47,Marketing,Senior Manager,5,2007-10-24,,,2.0,0.0,False,4.0
TR000225,Excel スキルアップ eラーニング,eラーニング,2025-12-23,6,15000,完了,E000020,斎藤,男,47,Marketing,Senior Manager,5,2007-10-24,,,2.0,0.0,False,4.0
TR000226,独占禁止法 (年次),コンプライアンス,2025-04-05,2,5000,完了,E000020,斎藤,男,47,Marketing,Senior Manager,5,2007-10-24,,,2.0,0.0,False,4.0
TR000227,インサイダー取引 (年次),コンプライアンス,2024-12-08,2,5000,完了,E000020,斎藤,男,47,Marketing,Senior Manager,5,2007-10-24,,,2.0,0.0,False,4.0
TR000228,マネジメント実践,リーダーシップ,2024-06-15,24,150000,完了,E000021,山崎,女,55,Sales,Director,6,2003-02-18,,,2.0,0.0,False,4.0
TR000229,ロジカルシンキング,ビジネススキル,2025-01-22,16,60000,完了,E000021,山崎,女,55,Sales,Director,6,2003-02-18,,,2.0,0.0,False,4.0
TR000230,ビジネスライティング,ビジネススキル,2025-04-30,8,35000,完了,E000021,山崎,女,55,Sales,Director,6,2003-02-18,,,2.0,0.0,False,4.0
TR000231,ハラスメント防止 eラーニング,eラーニング,2025-06-30,2,8000,途中離脱,E000021,山崎,女,55,Sales,Director,6,2003-02-18,,,2.0,0.0,False,4.0
TR000232,ビジネスマナー eラーニング,eラーニング,2025-01-12,4,10000,完了,E000021,山崎,女,55,Sales,Director,6,2003-02-18,,,2.0,0.0,False,4.0
TR000233,ビジネスマナー eラーニング,eラーニング,2025-10-09,4,10000,完了,E000021,山崎,女,55,Sales,Director,6,2003-02-18,,,2.0,0.0,False,4.0
TR000234,ビジネスマナー eラーニング,eラーニング,2025-11-16,4,10000,途中離脱,E000021,山崎,女,55,Sales,Director,6,2003-02-18,,,2.0,0.0,False,4.0
TR000235,Excel スキルアップ eラーニング,eラーニング,2026-01-08,6,15000,完了,E000021,山崎,女,55,Sales,Director,6,2003-02-18,,,2.0,0.0,False,4.0
TR000236,インサイダー取引 (年次),コンプライアンス,2024-06-18,2,5000,完了,E000021,山崎,女,55,Sales,Director,6,2003-02-18,,,2.0,0.0,False,4.0
TR000237,独占禁止法 (年次),コンプライアンス,2025-03-13,2,5000,完了,E000021,山崎,女,55,Sales,Director,6,2003-02-18,,,2.0,0.0,False,4.0
TR000238,英語ビジネス会話,ビジネススキル,2025-08-02,48,180000,完了,E000022,松本,女,47,Sales,Senior Manager,5,2005-11-22,,,3.0,0.0,False,4.0
TR000239,英語ビジネス会話,ビジネススキル,2024-11-10,48,180000,完了,E000022,松本,女,47,Sales,Senior Manager,5,2005-11-22,,,3.0,0.0,False,4.0
TR000240,プレゼンテーション実践,ビジネススキル,2024-09-05,8,40000,完了,E000022,松本,女,47,Sales,Senior Manager,5,2005-11-22,,,3.0,0.0,False,4.0
TR000241,ビジネスライティング,ビジネススキル,2025-06-25,8,35000,完了,E000022,松本,女,47,Sales,Senior Manager,5,2005-11-22,,,3.0,0.0,False,4.0
TR000242,交渉術,ビジネススキル,2025-04-24,8,45000,完了,E000022,松本,女,47,Sales,Senior Manager,5,2005-11-22,,,3.0,0.0,False,4.0
TR000243,Excel スキルアップ eラーニング,eラーニング,2025-08-14,6,15000,未着手,E000022,松本,女,47,Sales,Senior Manager,5,2005-11-22,,,3.0,0.0,False,4.0
TR000244,メンタルヘルス eラーニング,eラーニング,2024-06-03,2,8000,途中離脱,E000022,松本,女,47,Sales,Senior Manager,5,2005-11-22,,,3.0,0.0,False,4.0
TR000245,ビジネスマナー eラーニング,eラーニング,2024-07-23,4,10000,完了,E000022,松本,女,47,Sales,Senior Manager,5,2005-11-22,,,3.0,0.0,False,4.0
TR000246,情報セキュリティ基礎 eラーニング,eラーニング,2024-12-17,3,10000,完了,E000022,松本,女,47,Sales,Senior Manager,5,2005-11-22,,,3.0,0.0,False,4.0
TR000247,インサイダー取引 (年次),コンプライアンス,2024-05-25,2,5000,完了,E000022,松本,女,47,Sales,Senior Manager,5,2005-11-22,,,3.0,0.0,False,4.0
TR000248,インサイダー取引 (年次),コンプライアンス,2025-10-31,2,5000,途中離脱,E000022,松本,女,47,Sales,Senior Manager,5,2005-11-22,,,3.0,0.0,False,4.0
TR000249,個人情報保護 (年次),コンプライアンス,2026-02-11,2,5000,完了,E000022,松本,女,47,Sales,Senior Manager,5,2005-11-22,,,3.0,0.0,False,4.0
TR000250,クラウドアーキテクト (AWS),テクニカル,2025-03-04,32,160000,完了,E000023,中村,女,35,Engineering,Staff,1,2020-07-18,,,3.0,1.0,True,4.0
TR000251,機械学習実践,テクニカル,2025-02-16,40,220000,完了,E000023,中村,女,35,Engineering,Staff,1,2020-07-18,,,3.0,1.0,True,4.0
TR000252,英語ビジネス会話,ビジネススキル,2025-10-02,48,180000,完了,E000023,中村,女,35,Engineering,Staff,1,2020-07-18,,,3.0,1.0,True,4.0
TR000253,プレゼンテーション実践,ビジネススキル,2024-10-13,8,40000,完了,E000023,中村,女,35,Engineering,Staff,1,2020-07-18,,,3.0,1.0,True,4.0
TR000254,交渉術,ビジネススキル,2024-04-01,8,45000,完了,E000023,中村,女,35,Engineering,Staff,1,2020-07-18,,,3.0,1.0,True,4.0
TR000255,ハラスメント防止 eラーニング,eラーニング,2024-07-30,2,8000,途中離脱,E000023,中村,女,35,Engineering,Staff,1,2020-07-18,,,3.0,1.0,True,4.0
TR000256,情報セキュリティ基礎 eラーニング,eラーニング,2025-11-18,3,10000,途中離脱,E000023,中村,女,35,Engineering,Staff,1,2020-07-18,,,3.0,1.0,True,4.0
TR000257,Excel スキルアップ eラーニング,eラーニング,2025-09-10,6,15000,未着手,E000023,中村,女,35,Engineering,Staff,1,2020-07-18,,,3.0,1.0,True,4.0
TR000258,Excel スキルアップ eラーニング,eラーニング,2026-03-03,6,15000,完了,E000023,中村,女,35,Engineering,Staff,1,2020-07-18,,,3.0,1.0,True,4.0
TR000259,独占禁止法 (年次),コンプライアンス,2024-07-15,2,5000,完了,E000023,中村,女,35,Engineering,Staff,1,2020-07-18,,,3.0,1.0,True,4.0
TR000260,独占禁止法 (年次),コンプライアンス,2026-01-13,2,5000,完了,E000023,中村,女,35,Engineering,Staff,1,2020-07-18,,,3.0,1.0,True,4.0
TR000261,エグゼクティブリーダーシップ,リーダーシップ,2025-12-18,40,400000,完了,E000024,遠藤,男,45,HR,Senior Manager,5,2007-01-03,,,3.0,1.0,True,4.0
TR000262,エグゼクティブリーダーシップ,リーダーシップ,2024-09-10,40,400000,途中離脱,E000024,遠藤,男,45,HR,Senior Manager,5,2007-01-03,,,3.0,1.0,True,4.0
TR000263,交渉術,ビジネススキル,2026-02-15,8,45000,完了,E000024,遠藤,男,45,HR,Senior Manager,5,2007-01-03,,,3.0,1.0,True,4.0
TR000264,ビジネスライティング,ビジネススキル,2026-01-25,8,35000,完了,E000024,遠藤,男,45,HR,Senior Manager,5,2007-01-03,,,3.0,1.0,True,4.0
TR000265,ハラスメント防止 eラーニング,eラーニング,2024-09-14,2,8000,完了,E000024,遠藤,男,45,HR,Senior Manager,5,2007-01-03,,,3.0,1.0,True,4.0
TR000266,情報セキュリティ基礎 eラーニング,eラーニング,2025-12-28,3,10000,途中離脱,E000024,遠藤,男,45,HR,Senior Manager,5,2007-01-03,,,3.0,1.0,True,4.0
TR000267,ビジネスマナー eラーニング,eラーニング,2026-03-17,4,10000,途中離脱,E000024,遠藤,男,45,HR,Senior Manager,5,2007-01-03,,,3.0,1.0,True,4.0
TR000268,タイムマネジメント eラーニング,eラーニング,2025-07-05,4,12000,完了,E000024,遠藤,男,45,HR,Senior Manager,5,2007-01-03,,,3.0,1.0,True,4.0
TR000269,個人情報保護 (年次),コンプライアンス,2024-07-30,2,5000,完了,E000024,遠藤,男,45,HR,Senior Manager,5,2007-01-03,,,3.0,1.0,True,4.0
TR000270,個人情報保護 (年次),コンプライアンス,2025-10-12,2,5000,完了,E000024,遠藤,男,45,HR,Senior Manager,5,2007-01-03,,,3.0,1.0,True,4.0
TR000271,インサイダー取引 (年次),コンプライアンス,2026-01-28,2,5000,完了,E000024,遠藤,男,45,HR,Senior Manager,5,2007-01-03,,,3.0,1.0,True,4.0
TR000272,リーダーシップ基礎,リーダーシップ,2025-04-28,16,80000,完了,E000025,岡田,女,53,Marketing,Manager,4,2010-08-03,,,2.0,0.0,False,4.0
