purchase_id,purchase_date,category,product_name,amount,channel,store_name,customer_id,customer_last_name,gender,age,prefecture,register_date,total_purchases,total_spent,customer_segment,is_first_purchase,days_since_last_in_category
PR0000181,2026-01-05,スマートフォン,最新スマホ 256GB,33278,EC,,C00063,石川,女,67,神奈川県,2026-01-02,3,388292,Loyal,True,
PR0000182,2026-03-22,冷蔵庫,フレンチドア 700L,346088,店舗,渋谷店,C00063,石川,女,67,神奈川県,2026-01-02,3,388292,Loyal,False,
PR0000180,2026-02-09,美容家電・小物,ドライヤー,8926,EC,,C00063,石川,女,67,神奈川県,2026-01-02,3,388292,Loyal,False,
PR0000183,2024-02-16,スマートフォン,最新スマホ 256GB,166508,店舗,秋葉原店,C00064,小川,男,48,兵庫県,2022-06-01,1,166508,Inactive,True,
PR0000189,2025-04-18,PC・タブレット,ワークステーション,117993,店舗,秋葉原店,C00065,小林,女,52,愛知県,2025-03-22,8,1214125,VIP,True,
PR0000190,2025-09-21,エアコン,エアコン 18畳用,114728,店舗,秋葉原店,C00065,小林,女,52,愛知県,2025-03-22,8,1214125,VIP,False,
PR0000191,2025-10-29,ゲーム・玩具,携帯ゲーム機,22207,店舗,渋谷店,C00065,小林,女,52,愛知県,2025-03-22,8,1214125,VIP,False,
PR0000184,2025-04-27,スマートフォン,最新スマホ 256GB,190069,店舗,新宿店,C00065,小林,女,52,愛知県,2025-03-22,8,1214125,VIP,False,
PR0000185,2026-03-17,テレビ,有機EL 75型,287770,店舗,横浜駅前店,C00065,小林,女,52,愛知県,2025-03-22,8,1214125,VIP,False,
PR0000187,2025-05-11,冷蔵庫,冷蔵庫 400L,252538,店舗,池袋店,C00065,小林,女,52,愛知県,2025-03-22,8,1214125,VIP,False,
PR0000186,2026-01-09,洗濯機,コンパクト洗濯機,172697,店舗,池袋店,C00065,小林,女,52,愛知県,2025-03-22,8,1214125,VIP,False,
PR0000188,2025-08-13,美容家電・小物,ヘアアイロン,56123,店舗,横浜駅前店,C00065,小林,女,52,愛知県,2025-03-22,8,1214125,VIP,False,
PR0000192,2024-03-23,洗濯機,乾燥機能付き 10kg,167206,店舗,渋谷店,C00066,鈴木,女,37,東京都,2024-03-13,2,172743,Regular,True,
PR0000193,2024-12-31,美容家電・小物,電気シェーバー,5537,店舗,名古屋栄店,C00066,鈴木,女,37,東京都,2024-03-13,2,172743,Regular,False,
PR0000196,2025-11-26,ゲーム・玩具,ゲームソフト,77223,店舗,福岡天神店,C00067,岡田,男,22,愛知県,2023-03-02,3,170169,Regular,False,
PR0000194,2024-09-29,スマートフォン,最新スマホ 256GB,48809,店舗,横浜駅前店,C00067,岡田,男,22,愛知県,2023-03-02,3,170169,Regular,False,
PR0000195,2023-09-30,美容家電・小物,電気シェーバー,44137,EC,,C00067,岡田,男,22,愛知県,2023-03-02,3,170169,Regular,True,
PR0000197,2025-10-26,エアコン,エアコン 10畳用,208826,店舗,横浜駅前店,C00068,中村,女,47,兵庫県,2023-10-30,2,383564,Regular,False,
PR0000198,2024-10-06,テレビ,スマートテレビ 43型,174738,EC,,C00068,中村,女,47,兵庫県,2023-10-30,2,383564,Regular,True,
PR0000201,2025-01-01,カメラ・ビデオ,コンパクトデジカメ,217177,店舗,天王寺店,C00069,小川,男,39,埼玉県,2023-08-26,3,353682,Loyal,True,
PR0000200,2026-01-19,スマートフォン,ハイエンド 1TB,67030,EC,,C00069,小川,男,39,埼玉県,2023-08-26,3,353682,Loyal,False,
PR0000199,2025-12-08,美容家電・小物,ヘアアイロン,69475,店舗,大阪梅田店,C00069,小川,男,39,埼玉県,2023-08-26,3,353682,Loyal,False,
PR0000202,2025-04-17,PC・タブレット,ワークステーション,111524,EC,,C00071,井上,男,51,千葉県,2023-10-22,2,176533,Regular,False,
PR0000203,2024-01-12,美容家電・小物,電動歯ブラシ,65009,EC,,C00071,井上,男,51,千葉県,2023-10-22,2,176533,Regular,True,
PR0000204,2023-02-04,カメラ・ビデオ,アクションカメラ,125393,店舗,渋谷店,C00072,山下,男,75,神奈川県,2022-06-17,2,148235,Inactive,False,
PR0000205,2022-11-01,ゲーム・玩具,ボードゲーム,22842,店舗,札幌駅前店,C00072,山下,男,75,神奈川県,2022-06-17,2,148235,Inactive,True,
PR0000206,2026-02-16,エアコン,エアコン 14畳用,170422,店舗,池袋店,C00073,遠藤,女,38,愛知県,2022-02-21,1,170422,Light,True,
PR0000210,2023-12-26,PC・タブレット,ノートPC 13型,203065,店舗,福岡天神店,C00075,池田,男,42,広島県,2022-10-04,4,871658,Loyal,True,
PR0000207,2024-09-14,スマートフォン,スタンダード 128GB,160569,店舗,大阪梅田店,C00075,池田,男,42,広島県,2022-10-04,4,871658,Loyal,False,
PR0000208,2025-04-22,テレビ,4K テレビ 65型,468631,店舗,秋葉原店,C00075,池田,男,42,広島県,2022-10-04,4,871658,Loyal,False,
PR0000209,2024-05-22,美容家電・小物,電動歯ブラシ,39393,店舗,秋葉原店,C00075,池田,男,42,広島県,2022-10-04,4,871658,Loyal,False,
PR0000213,2024-12-01,PC・タブレット,ノートPC 13型,211406,店舗,横浜駅前店,C00076,井上,男,44,大阪府,2023-04-03,5,1217516,VIP,False,
PR0000212,2023-12-28,カメラ・ビデオ,交換レンズ,148546,店舗,天王寺店,C00076,井上,男,44,大阪府,2023-04-03,5,1217516,VIP,False,
PR0000211,2025-01-04,ゲーム・玩具,携帯ゲーム機,49514,店舗,名古屋栄店,C00076,井上,男,44,大阪府,2023-04-03,5,1217516,VIP,False,
PR0000214,2024-03-06,テレビ,4K テレビ 50型,457514,店舗,名古屋栄店,C00076,井上,男,44,大阪府,2023-04-03,5,1217516,VIP,False,
PR0000215,2023-04-25,冷蔵庫,冷蔵庫 500L,350536,EC,,C00076,井上,男,44,大阪府,2023-04-03,5,1217516,VIP,True,
PR0000217,2024-05-07,スマートフォン,Pro モデル 512GB,46968,EC,,C00077,森,男,22,京都府,2023-07-26,2,128140,Regular,True,
PR0000216,2024-07-26,洗濯機,全自動 8kg,81172,EC,,C00077,森,男,22,京都府,2023-07-26,2,128140,Regular,False,
PR0000221,2024-07-26,オーディオ,ヘッドホン,193195,店舗,名古屋栄店,C00078,山口,男,45,宮城県,2022-10-16,6,717882,VIP,False,
PR0000222,2023-05-16,カメラ・ビデオ,ドローン,73590,店舗,渋谷店,C00078,山口,男,45,宮城県,2022-10-16,6,717882,VIP,True,
PR0000218,2024-10-03,スマートフォン,最新スマホ 256GB,63410,店舗,池袋店,C00078,山口,男,45,宮城県,2022-10-16,6,717882,VIP,False,
PR0000223,2024-02-11,テレビ,スマートテレビ 43型,311636,店舗,名古屋栄店,C00078,山口,男,45,宮城県,2022-10-16,6,717882,VIP,False,
PR0000219,2023-09-19,美容家電・小物,美顔器,30326,EC,,C00078,山口,男,45,宮城県,2022-10-16,6,717882,VIP,False,
PR0000220,2025-12-18,美容家電・小物,ドライヤー,45725,EC,,C00078,山口,男,45,宮城県,2022-10-16,6,717882,VIP,False,821
PR0000224,2025-09-25,洗濯機,全自動 8kg,340539,店舗,福岡天神店,C00079,加藤,女,46,千葉県,2025-05-16,2,364461,Regular,False,
PR0000225,2025-09-17,美容家電・小物,美顔器,23922,店舗,福岡天神店,C00079,加藤,女,46,千葉県,2025-05-16,2,364461,Regular,True,
PR0000226,2022-12-22,美容家電・小物,ヘアアイロン,64212,店舗,新宿店,C00080,前田,女,73,愛知県,2021-08-19,1,64212,Inactive,True,
PR0000228,2025-10-18,スマートフォン,ハイエンド 1TB,121342,EC,,C00081,森,女,62,福岡県,2023-04-01,3,255781,Loyal,False,
PR0000229,2024-03-13,洗濯機,全自動 8kg,84577,EC,,C00081,森,女,62,福岡県,2023-04-01,3,255781,Loyal,False,
PR0000227,2023-12-13,美容家電・小物,マッサージガン,49862,店舗,渋谷店,C00081,森,女,62,福岡県,2023-04-01,3,255781,Loyal,True,
PR0000230,2025-07-14,スマートフォン,ハイエンド 1TB,150960,店舗,福岡天神店,C00082,鈴木,女,64,宮城県,2021-12-18,2,516344,Regular,False,
PR0000231,2022-09-08,テレビ,スマートテレビ 43型,365384,店舗,名古屋栄店,C00082,鈴木,女,64,宮城県,2021-12-18,2,516344,Regular,True,
PR0000239,2021-11-11,PC・タブレット,ノートPC 13型,333505,EC,,C00083,高橋,男,26,千葉県,2021-04-08,9,1376021,VIP,False,
PR0000240,2025-02-23,PC・タブレット,ワークステーション,257286,店舗,名古屋栄店,C00083,高橋,男,26,千葉県,2021-04-08,9,1376021,VIP,False,1200
PR0000238,2021-10-05,オーディオ,ヘッドホン,60901,店舗,新宿店,C00083,高橋,男,26,千葉県,2021-04-08,9,1376021,VIP,True,
PR0000235,2022-08-11,カメラ・ビデオ,交換レンズ,215894,店舗,福岡天神店,C00083,高橋,男,26,千葉県,2021-04-08,9,1376021,VIP,False,
PR0000236,2025-09-21,ゲーム・玩具,ボードゲーム,29738,EC,,C00083,高橋,男,26,千葉県,2021-04-08,9,1376021,VIP,False,
PR0000232,2022-10-04,スマートフォン,Pro モデル 512GB,195963,EC,,C00083,高橋,男,26,千葉県,2021-04-08,9,1376021,VIP,False,
PR0000233,2024-11-17,スマートフォン,コンパクトモデル,69566,店舗,池袋店,C00083,高橋,男,26,千葉県,2021-04-08,9,1376021,VIP,False,775
PR0000234,2024-02-20,テレビ,4K テレビ 50型,158141,EC,,C00083,高橋,男,26,千葉県,2021-04-08,9,1376021,VIP,False,
PR0000237,2025-04-23,美容家電・小物,美顔器,55027,店舗,福岡天神店,C00083,高橋,男,26,千葉県,2021-04-08,9,1376021,VIP,False,
PR0000241,2026-01-11,美容家電・小物,マッサージガン,5402,店舗,渋谷店,C00084,橋本,女,43,京都府,2022-01-01,1,5402,Light,True,
PR0000242,2025-05-07,エアコン,エアコン 18畳用,155427,EC,,C00085,阿部,女,49,広島県,2024-07-10,1,155427,Light,True,
PR0000243,2025-01-09,スマートフォン,ハイエンド 1TB,95936,店舗,渋谷店,C00086,前田,男,42,福岡県,2022-12-24,2,255482,Regular,True,
PR0000244,2025-01-30,冷蔵庫,冷蔵庫 500L,159546,店舗,福岡天神店,C00086,前田,男,42,福岡県,2022-12-24,2,255482,Regular,False,
PR0000247,2025-12-29,PC・タブレット,ノートPC 15型,92259,店舗,札幌駅前店,C00087,山下,女,48,大阪府,2025-11-23,5,1216904,VIP,True,
PR0000249,2026-03-21,カメラ・ビデオ,ミラーレス一眼,192655,店舗,秋葉原店,C00087,山下,女,48,大阪府,2025-11-23,5,1216904,VIP,False,
PR0000248,2026-01-15,テレビ,4K テレビ 65型,443064,店舗,横浜駅前店,C00087,山下,女,48,大阪府,2025-11-23,5,1216904,VIP,False,
PR0000245,2026-03-18,冷蔵庫,冷蔵庫 400L,476342,店舗,札幌駅前店,C00087,山下,女,48,大阪府,2025-11-23,5,1216904,VIP,False,
PR0000246,2026-03-16,美容家電・小物,ドライヤー,12584,EC,,C00087,山下,女,48,大阪府,2025-11-23,5,1216904,VIP,False,
PR0000251,2026-02-28,テレビ,スマートテレビ 43型,408197,EC,,C00088,後藤,男,22,宮城県,2025-11-02,2,652334,Regular,True,
PR0000250,2026-03-28,洗濯機,ドラム式洗濯機,244137,店舗,名古屋栄店,C00088,後藤,男,22,宮城県,2025-11-02,2,652334,Regular,False,
PR0000254,2024-11-29,PC・タブレット,ノートPC 15型,155016,店舗,天王寺店,C00089,後藤,男,64,愛知県,2024-11-03,8,1391756,VIP,False,
PR0000255,2025-03-04,エアコン,エアコン 10畳用,257194,店舗,天王寺店,C00089,後藤,男,64,愛知県,2024-11-03,8,1391756,VIP,False,
PR0000256,2025-04-13,カメラ・ビデオ,ビデオカメラ,113238,EC,,C00089,後藤,男,64,愛知県,2024-11-03,8,1391756,VIP,False,
PR0000259,2025-01-23,ゲーム・玩具,ボードゲーム,15326,店舗,横浜駅前店,C00089,後藤,男,64,愛知県,2024-11-03,8,1391756,VIP,False,
PR0000257,2024-12-23,スマートフォン,ミドルレンジ機種,51688,店舗,池袋店,C00089,後藤,男,64,愛知県,2024-11-03,8,1391756,VIP,False,
PR0000252,2025-09-03,テレビ,有機EL 55型,320710,店舗,新宿店,C00089,後藤,男,64,愛知県,2024-11-03,8,1391756,VIP,False,
PR0000253,2024-11-25,冷蔵庫,冷蔵庫 400L,418026,EC,,C00089,後藤,男,64,愛知県,2024-11-03,8,1391756,VIP,True,
PR0000258,2025-04-11,美容家電・小物,電気シェーバー,60558,店舗,渋谷店,C00089,後藤,男,64,愛知県,2024-11-03,8,1391756,VIP,False,
PR0000261,2025-03-15,ゲーム・玩具,ボードゲーム,27182,EC,,C00091,橋本,男,56,兵庫県,2022-02-22,2,145594,Regular,False,
PR0000260,2023-08-28,スマートフォン,ミドルレンジ機種,118412,EC,,C00091,橋本,男,56,兵庫県,2022-02-22,2,145594,Regular,True,
PR0000264,2022-06-23,エアコン,エアコン 18畳用,236487,店舗,福岡天神店,C00092,吉田,女,22,北海道,2022-05-19,3,762132,Loyal,True,
PR0000262,2024-07-03,オーディオ,ワイヤレスイヤホン,100878,店舗,福岡天神店,C00092,吉田,女,22,北海道,2022-05-19,3,762132,Loyal,False,
PR0000263,2023-06-18,テレビ,プロジェクター,424767,店舗,新宿店,C00092,吉田,女,22,北海道,2022-05-19,3,762132,Loyal,False,
PR0000266,2025-12-22,PC・タブレット,ノートPC 13型,89331,EC,,C00093,阿部,女,29,大阪府,2021-11-30,2,540918,Regular,False,
PR0000265,2023-11-13,テレビ,プロジェクター,451587,EC,,C00093,阿部,女,29,大阪府,2021-11-30,2,540918,Regular,True,
PR0000268,2024-01-16,PC・タブレット,ゲーミングPC,224938,EC,,C00094,田中,男,45,神奈川県,2021-10-06,5,1258493,VIP,False,
PR0000271,2022-05-13,エアコン,エアコン 14畳用,319448,EC,,C00094,田中,男,45,神奈川県,2021-10-06,5,1258493,VIP,True,
PR0000270,2024-06-20,スマートフォン,最新スマホ 256GB,105277,EC,,C00094,田中,男,45,神奈川県,2021-10-06,5,1258493,VIP,False,
PR0000267,2025-10-27,テレビ,有機EL 75型,270323,店舗,渋谷店,C00094,田中,男,45,神奈川県,2021-10-06,5,1258493,VIP,False,
PR0000269,2023-09-05,洗濯機,乾燥機能付き 10kg,338507,EC,,C00094,田中,男,45,神奈川県,2021-10-06,5,1258493,VIP,False,
PR0000274,2023-09-09,オーディオ,Bluetoothスピーカー,122103,店舗,福岡天神店,C00095,木村,女,27,大阪府,2022-07-11,3,269385,Loyal,False,
PR0000272,2022-10-15,美容家電・小物,美顔器,69771,EC,,C00095,木村,女,27,大阪府,2022-07-11,3,269385,Loyal,True,
PR0000273,2026-01-24,美容家電・小物,ドライヤー,77511,店舗,大阪梅田店,C00095,木村,女,27,大阪府,2022-07-11,3,269385,Loyal,False,1197
PR0000276,2025-03-22,エアコン,エアコン 10畳用,185423,店舗,福岡天神店,C00096,木村,女,31,京都府,2024-09-22,2,259166,Regular,False,
PR0000275,2024-11-02,美容家電・小物,ヘアアイロン,73743,店舗,新宿店,C00096,木村,女,31,京都府,2024-09-22,2,259166,Regular,True,
PR0000279,2024-03-05,PC・タブレット,タブレット 10型,210386,EC,,C00097,高橋,女,42,千葉県,2023-08-14,3,571545,Loyal,True,
PR0000278,2025-03-05,エアコン,エアコン 14畳用,245399,EC,,C00097,高橋,女,42,千葉県,2023-08-14,3,571545,Loyal,False,
PR0000277,2024-08-24,スマートフォン,最新スマホ 256GB,115760,EC,,C00097,高橋,女,42,千葉県,2023-08-14,3,571545,Loyal,False,
PR0000280,2024-12-10,スマートフォン,Pro モデル 512GB,53519,店舗,大阪梅田店,C00098,林,女,53,神奈川県,2022-01-16,2,344901,Regular,False,
PR0000281,2023-09-11,冷蔵庫,冷蔵庫 400L,291382,店舗,名古屋栄店,C00098,林,女,53,神奈川県,2022-01-16,2,344901,Regular,True,
PR0000284,2024-05-28,PC・タブレット,ノートPC 13型,307887,EC,,C00099,佐藤,女,61,兵庫県,2023-03-08,3,1111335,Loyal,True,
PR0000283,2024-10-05,テレビ,プロジェクター,458705,店舗,札幌駅前店,C00099,佐藤,女,61,兵庫県,2023-03-08,3,1111335,Loyal,False,
PR0000282,2024-10-13,洗濯機,縦型洗濯機,344743,店舗,札幌駅前店,C00099,佐藤,女,61,兵庫県,2023-03-08,3,1111335,Loyal,False,
PR0000286,2026-02-02,オーディオ,サウンドバー,119500,店舗,名古屋栄店,C00100,坂本,男,28,兵庫県,2025-10-01,4,714460,Loyal,False,
PR0000285,2025-10-09,ゲーム・玩具,コントローラ,48158,店舗,渋谷店,C00100,坂本,男,28,兵庫県,2025-10-01,4,714460,Loyal,True,
PR0000288,2025-10-24,スマートフォン,スタンダード 128GB,138709,店舗,福岡天神店,C00100,坂本,男,28,兵庫県,2025-10-01,4,714460,Loyal,False,
PR0000287,2026-03-05,テレビ,4K テレビ 50型,408093,EC,,C00100,坂本,男,28,兵庫県,2025-10-01,4,714460,Loyal,False,
PR0000289,2022-11-17,カメラ・ビデオ,ドローン,47947,店舗,大阪梅田店,C00101,小林,男,43,広島県,2021-04-05,2,129232,Inactive,True,
PR0000290,2023-07-14,スマートフォン,コンパクトモデル,81285,店舗,渋谷店,C00101,小林,男,43,広島県,2021-04-05,2,129232,Inactive,False,
PR0000292,2026-01-31,スマートフォン,最新スマホ 256GB,169846,店舗,大阪梅田店,C00103,佐々木,女,51,北海道,2025-11-02,2,317145,Regular,True,
PR0000291,2026-03-17,冷蔵庫,コンパクト冷蔵庫,147299,店舗,福岡天神店,C00103,佐々木,女,51,北海道,2025-11-02,2,317145,Regular,False,
PR0000293,2025-04-07,PC・タブレット,タブレット 10型,114112,店舗,大阪梅田店,C00104,中島,男,40,京都府,2022-01-30,1,114112,Light,True,
PR0000295,2024-11-12,PC・タブレット,ノートPC 15型,124245,店舗,横浜駅前店,C00105,小川,男,49,神奈川県,2024-09-22,2,153288,Regular,True,
PR0000294,2026-01-06,オーディオ,ヘッドホン,29043,店舗,池袋店,C00105,小川,男,49,神奈川県,2024-09-22,2,153288,Regular,False,
PR0000298,2023-01-18,PC・タブレット,タブレット 10型,295784,EC,,C00106,木村,男,45,愛知県,2022-10-26,5,994562,VIP,True,
PR0000300,2026-03-14,エアコン,エアコン 14畳用,211792,EC,,C00106,木村,男,45,愛知県,2022-10-26,5,994562,VIP,False,
PR0000297,2025-04-23,スマートフォン,Pro モデル 512GB,99931,EC,,C00106,木村,男,45,愛知県,2022-10-26,5,994562,VIP,False,
PR0000296,2025-12-27,テレビ,有機EL 55型,355350,EC,,C00106,木村,男,45,愛知県,2022-10-26,5,994562,VIP,False,
PR0000299,2025-06-08,美容家電・小物,ヘアアイロン,31705,EC,,C00106,木村,男,45,愛知県,2022-10-26,5,994562,VIP,False,
PR0000303,2022-09-28,カメラ・ビデオ,ビデオカメラ,229932,店舗,大阪梅田店,C00107,前田,女,45,京都府,2022-07-30,3,602995,Loyal,True,
PR0000301,2022-10-07,冷蔵庫,冷蔵庫 500L,308895,店舗,大阪梅田店,C00107,前田,女,45,京都府,2022-07-30,3,602995,Loyal,False,
PR0000302,2024-10-30,美容家電・小物,電動歯ブラシ,64168,店舗,渋谷店,C00107,前田,女,45,京都府,2022-07-30,3,602995,Loyal,False,
PR0000304,2023-01-12,エアコン,エアコン 18畳用,204686,店舗,横浜駅前店,C00108,山下,女,22,兵庫県,2022-09-26,3,342772,Loyal,True,
PR0000306,2024-04-19,ゲーム・玩具,VR ゴーグル,59293,店舗,札幌駅前店,C00108,山下,女,22,兵庫県,2022-09-26,3,342772,Loyal,False,
PR0000305,2025-06-28,美容家電・小物,ヘアアイロン,78793,店舗,札幌駅前店,C00108,山下,女,22,兵庫県,2022-09-26,3,342772,Loyal,False,
PR0000307,2024-09-03,PC・タブレット,ノートPC 13型,301807,店舗,福岡天神店,C00109,森,男,44,兵庫県,2024-03-13,3,595680,Loyal,True,
PR0000309,2025-12-13,カメラ・ビデオ,コンパクトデジカメ,280785,EC,,C00109,森,男,44,兵庫県,2024-03-13,3,595680,Loyal,False,
PR0000308,2025-05-11,ゲーム・玩具,VR ゴーグル,13088,店舗,横浜駅前店,C00109,森,男,44,兵庫県,2024-03-13,3,595680,Loyal,False,
PR0000312,2024-02-16,PC・タブレット,ワークステーション,89117,EC,,C00111,坂本,女,75,北海道,2023-06-15,3,216360,Loyal,True,
PR0000311,2025-08-01,オーディオ,ワイヤレスイヤホン,79948,EC,,C00111,坂本,女,75,北海道,2023-06-15,3,216360,Loyal,False,
