order_line_id,order_id,order_datetime,quantity,unit_price,line_total,channel,device,product_id,product_name,major_category,minor_category,customer_id,customer_last_name,gender,age,prefecture,register_date,churn_date,acquisition_channel,total_orders,total_spent,first_month_orders,loyalty_tier
OL0000130,ORD000082,2024-11-23 13:15:00,1,9800,9800,Referral,Mobile,P0274,フィットネストラッカー,スポーツ,アクセサリー,C001939,後藤,女,51.0,東京都,2024-09-18,,Organic Search,37.0,320920.0,2.0,VIP
OL0000131,ORD000083,2025-08-14 22:15:00,1,4800,4800,Paid Search,PC,P0004,ストライプシャツ,ファッション,トップス,,,,,,,,,,,,
OL0000132,ORD000083,2025-08-14 22:15:00,3,1880,5640,Paid Search,PC,P0135,焼酎720ml,食品,お酒,,,,,,,,,,,,
OL0000133,ORD000083,2025-08-14 22:15:00,1,6800,6800,Paid Search,PC,P0024,シャツワンピース,ファッション,ドレス,,,,,,,,,,,,
OL0000134,ORD000084,2025-12-03 20:42:00,1,7800,7800,Email,Mobile,P0022,ワンピース,ファッション,ドレス,C000017,林,女,45.0,千葉県,2024-05-05,2026-02-14,Direct,40.0,420690.0,2.0,Inactive
OL0000135,ORD000084,2025-12-03 20:42:00,1,12800,11520,Email,Mobile,P0180,プレミアム美容液,コスメ・ビューティ,スキンケア,C000017,林,女,45.0,千葉県,2024-05-05,2026-02-14,Direct,40.0,420690.0,2.0,Inactive
OL0000136,ORD000085,2024-07-08 22:16:00,1,5800,5800,Referral,Mobile,P0005,リネンシャツ,ファッション,トップス,C001353,山下,女,45.0,愛知県,2024-07-08,,SNS Ad,48.0,516390.0,6.0,VIP
OL0000137,ORD000086,2024-05-11 11:24:00,1,1800,1800,Referral,Mobile,P0083,有機オリーブオイル,食品,調味料,,,,,,,,,,,,
OL0000138,ORD000087,2025-10-17 14:33:00,2,5900,11210,Referral,Mobile,P0007,ニットセーター,ファッション,トップス,,,,,,,,,,,,
OL0000139,ORD000087,2025-10-17 14:33:00,1,6200,6200,Referral,Mobile,P0013,ワイドパンツ,ファッション,ボトムス,,,,,,,,,,,,
OL0000140,ORD000088,2024-08-14 14:45:00,1,680,680,Organic Search,Mobile,P0098,トマト缶4個,食品,缶詰,,,,,,,,,,,,
OL0000141,ORD000088,2024-08-14 14:45:00,1,2480,2480,Organic Search,Mobile,P0243,収納ケース,ホーム・日用品,収納,,,,,,,,,,,,
OL0000142,ORD000088,2024-08-14 14:45:00,1,14800,12580,Organic Search,Mobile,P0027,テーラードジャケット,ファッション,アウター,,,,,,,,,,,,
OL0000143,ORD000089,2026-01-08 13:19:00,1,1800,1800,SNS Ad,PC,P0204,スタイリング剤,コスメ・ビューティ,ヘアケア,C001595,石川,女,48.0,埼玉県,2024-05-18,,Paid Search,10.0,59772.0,1.0,Frequent
OL0000144,ORD000090,2026-01-10 09:21:00,1,780,780,Organic Search,Mobile,P0115,オートミール,食品,朝食,C000307,村上,男,28.0,千葉県,2025-10-05,,Organic Search,14.0,151118.0,4.0,Loyal
OL0000145,ORD000091,2025-03-17 12:18:00,1,5800,5800,Organic Search,Mobile,P0182,アイクリーム,コスメ・ビューティ,スキンケア,C001065,中村,女,21.0,千葉県,2024-08-13,,SNS Ad,46.0,452118.0,5.0,VIP
OL0000146,ORD000092,2025-11-07 13:04:00,1,1800,1800,Email,Mobile,P0186,洗顔フォーム,コスメ・ビューティ,スキンケア,C000053,加藤,女,31.0,兵庫県,2024-05-26,,Direct,43.0,346126.0,2.0,VIP
OL0000147,ORD000093,2025-09-29 19:03:00,1,780,780,SNS Ad,Mobile,P0115,オートミール,食品,朝食,C001473,小林,女,51.0,東京都,2025-05-25,2025-10-18,Organic Search,1.0,780.0,0.0,Inactive
OL0000148,ORD000094,2024-09-19 22:06:00,2,4800,9600,Direct,Mobile,P0177,高機能化粧水,コスメ・ビューティ,スキンケア,C001224,村上,男,61.0,兵庫県,2024-06-13,,Direct,45.0,477960.0,2.0,VIP
OL0000149,ORD000095,2026-02-01 22:11:00,1,12800,12800,Email,Mobile,P0071,ドライヤー,家電,美容家電,C001635,青木,男,34.0,東京都,2024-07-05,,Organic Search,15.0,103828.0,0.0,Loyal
OL0000150,ORD000096,2024-09-06 16:42:00,1,680,680,Referral,Tablet,P0168,漫画新刊,書籍,漫画,,,,,,,,,,,,
OL0000151,ORD000097,2024-05-31 14:25:00,2,1800,3600,Organic Search,Mobile,P0159,ガーデニング本,書籍,実用,,,,,,,,,,,,
OL0000152,ORD000097,2024-05-31 14:25:00,3,2800,8400,Organic Search,Mobile,P0193,マスカラ,コスメ・ビューティ,メイク,,,,,,,,,,,,
OL0000153,ORD000097,2024-05-31 14:25:00,1,2280,2280,Organic Search,Mobile,P0137,クラフトビール6本,食品,お酒,,,,,,,,,,,,
OL0000154,ORD000098,2025-12-22 14:12:00,1,3800,3420,Organic Search,Mobile,P0017,ショートパンツ,ファッション,ボトムス,C000440,林,女,37.0,兵庫県,2025-10-18,2026-03-21,Referral,3.0,16300.0,0.0,Inactive
OL0000155,ORD000099,2025-12-30 14:46:00,1,19800,19800,Organic Search,PC,P0029,コート,ファッション,アウター,C001873,木村,女,49.0,愛知県,2024-07-05,,Paid Search,47.0,495508.0,7.0,VIP
OL0000156,ORD000099,2025-12-30 14:46:00,2,2880,5760,Organic Search,PC,P0112,ワイン赤,食品,飲料,C001873,木村,女,49.0,愛知県,2024-07-05,,Paid Search,47.0,495508.0,7.0,VIP
OL0000157,ORD000100,2025-06-15 13:32:00,1,22800,22800,SNS Ad,Tablet,P0075,マッサージ器,家電,美容家電,C000197,小川,男,42.0,福岡県,2024-11-06,,Organic Search,37.0,512458.0,4.0,VIP
OL0000158,ORD000101,2025-01-29 19:02:00,1,2800,2800,Direct,Mobile,P0193,マスカラ,コスメ・ビューティ,メイク,C001722,斎藤,女,53.0,兵庫県,2025-01-15,,Referral,27.0,221705.0,3.0,VIP
OL0000159,ORD000101,2025-01-29 19:02:00,1,4800,4800,Direct,Mobile,P0177,高機能化粧水,コスメ・ビューティ,スキンケア,C001722,斎藤,女,53.0,兵庫県,2025-01-15,,Referral,27.0,221705.0,3.0,VIP
OL0000160,ORD000101,2025-01-29 19:02:00,2,4800,9600,Direct,Mobile,P0046,アクセサリー,ファッション,小物,C001722,斎藤,女,53.0,兵庫県,2025-01-15,,Referral,27.0,221705.0,3.0,VIP
OL0000161,ORD000102,2024-10-03 18:15:00,3,380,1140,Direct,PC,P0095,シチュールー,食品,乾物,C000706,前田,女,42.0,千葉県,2024-07-30,,Direct,36.0,320968.0,3.0,VIP
OL0000162,ORD000102,2024-10-03 18:15:00,1,880,836,Direct,PC,P0121,雑穀米,食品,主食,C000706,前田,女,42.0,千葉県,2024-07-30,,Direct,36.0,320968.0,3.0,VIP
OL0000163,ORD000103,2025-07-19 07:51:00,3,3200,9600,SNS Ad,PC,P0206,ボディスクラブ,コスメ・ビューティ,ボディケア,C000058,吉田,女,37.0,神奈川県,2025-03-05,,Email,5.0,62660.0,1.0,Frequent
OL0000164,ORD000104,2025-05-24 13:15:00,1,32800,32800,SNS Ad,Mobile,P0066,空気清浄機,家電,生活家電,,,,,,,,,,,,
OL0000165,ORD000104,2025-05-24 13:15:00,1,2800,2800,SNS Ad,Mobile,P0190,コンシーラー,コスメ・ビューティ,メイク,,,,,,,,,,,,
OL0000166,ORD000105,2026-03-13 18:53:00,1,2800,2800,Paid Search,Mobile,P0001,コットンTシャツ,ファッション,トップス,C000212,山下,女,33.0,神奈川県,2024-11-11,,SNS Ad,38.0,309957.0,3.0,VIP
OL0000167,ORD000105,2026-03-13 18:53:00,1,6800,6800,Paid Search,Mobile,P0179,美容液,コスメ・ビューティ,スキンケア,C000212,山下,女,33.0,神奈川県,2024-11-11,,SNS Ad,38.0,309957.0,3.0,VIP
OL0000168,ORD000106,2025-10-27 20:48:00,2,4800,8160,SNS Ad,Mobile,P0046,アクセサリー,ファッション,小物,C001195,山本,男,20.0,兵庫県,2024-07-27,,Paid Search,46.0,654800.0,5.0,VIP
OL0000169,ORD000107,2025-02-21 15:55:00,1,1280,896,Paid Search,Mobile,P0272,ボトル,スポーツ,アクセサリー,C001445,斎藤,女,57.0,埼玉県,2024-05-06,,Direct,53.0,749999.0,2.0,VIP
OL0000170,ORD000108,2025-05-23 20:19:00,1,380,380,Organic Search,Mobile,P0097,うどん乾麺,食品,乾物,C001808,木村,女,61.0,北海道,2024-07-29,2025-05-27,Organic Search,2.0,15120.0,1.0,Inactive
OL0000171,ORD000108,2025-05-23 20:19:00,1,8800,8360,Organic Search,Mobile,P0249,カーテン,ホーム・日用品,リビング,C001808,木村,女,61.0,北海道,2024-07-29,2025-05-27,Organic Search,2.0,15120.0,1.0,Inactive
OL0000172,ORD000108,2025-05-23 20:19:00,1,2800,2800,Organic Search,Mobile,P0178,乳液,コスメ・ビューティ,スキンケア,C001808,木村,女,61.0,北海道,2024-07-29,2025-05-27,Organic Search,2.0,15120.0,1.0,Inactive
OL0000173,ORD000108,2025-05-23 20:19:00,1,780,780,Organic Search,Mobile,P0127,冷凍フルーツミックス,食品,冷凍,C001808,木村,女,61.0,北海道,2024-07-29,2025-05-27,Organic Search,2.0,15120.0,1.0,Inactive
OL0000174,ORD000109,2025-10-07 22:18:00,3,6800,20400,Paid Search,Mobile,P0012,デニムパンツ,ファッション,ボトムス,,,,,,,,,,,,
OL0000175,ORD000110,2025-02-17 14:00:00,1,6800,6800,Email,PC,P0038,トートバッグ,ファッション,バッグ,,,,,,,,,,,,
OL0000176,ORD000110,2025-02-17 14:00:00,1,2800,2800,Email,PC,P0190,コンシーラー,コスメ・ビューティ,メイク,,,,,,,,,,,,
OL0000177,ORD000110,2025-02-17 14:00:00,1,2800,2800,Email,PC,P0178,乳液,コスメ・ビューティ,スキンケア,,,,,,,,,,,,
OL0000178,ORD000111,2025-05-12 21:58:00,1,2800,2800,Direct,Mobile,P0190,コンシーラー,コスメ・ビューティ,メイク,C000013,岡田,女,61.0,千葉県,2025-04-18,,Direct,28.0,417999.0,7.0,VIP
OL0000179,ORD000112,2025-12-19 16:38:00,3,980,2940,Organic Search,PC,P0230,シャンプーポンプ,ホーム・日用品,バスルーム,C000265,井上,男,36.0,埼玉県,2024-06-15,,SNS Ad,42.0,429630.0,1.0,VIP
OL0000180,ORD000113,2026-01-09 19:38:00,1,5800,5800,Organic Search,PC,P0268,ジャージ,スポーツ,ウェア,C000120,後藤,女,43.0,東京都,2025-06-01,,Organic Search,15.0,206556.0,3.0,VIP
OL0000181,ORD000114,2025-11-17 21:59:00,1,8800,8800,SNS Ad,PC,P0134,プレミアムギフト,食品,ギフト,C001341,田中,女,49.0,大阪府,2025-09-24,,Organic Search,12.0,84920.0,0.0,Loyal
OL0000182,ORD000114,2025-11-17 21:59:00,1,5800,5800,SNS Ad,PC,P0182,アイクリーム,コスメ・ビューティ,スキンケア,C001341,田中,女,49.0,大阪府,2025-09-24,,Organic Search,12.0,84920.0,0.0,Loyal
OL0000183,ORD000114,2025-11-17 21:59:00,1,380,380,SNS Ad,PC,P0101,豆缶,食品,缶詰,C001341,田中,女,49.0,大阪府,2025-09-24,,Organic Search,12.0,84920.0,0.0,Loyal
OL0000184,ORD000114,2025-11-17 21:59:00,1,2800,2660,SNS Ad,PC,P0185,クレンジングオイル,コスメ・ビューティ,スキンケア,C001341,田中,女,49.0,大阪府,2025-09-24,,Organic Search,12.0,84920.0,0.0,Loyal
OL0000185,ORD000115,2025-07-05 21:18:00,1,2200,1980,Referral,PC,P0166,学習参考書,書籍,学習,C000001,山下,女,56.0,東京都,2024-04-02,,Organic Search,15.0,150260.0,0.0,Loyal
OL0000186,ORD000116,2024-05-24 20:27:00,1,8800,8800,Direct,Tablet,P0249,カーテン,ホーム・日用品,リビング,C001401,林,男,32.0,北海道,2024-05-07,,Email,37.0,454288.0,3.0,VIP
OL0000187,ORD000117,2025-03-06 20:03:00,1,1800,1800,Organic Search,PC,P0153,習慣形成本,書籍,自己啓発,C000941,井上,女,41.0,東京都,2025-01-09,,Email,8.0,78143.0,0.0,Frequent
OL0000188,ORD000117,2025-03-06 20:03:00,1,22800,22800,Organic Search,PC,P0030,トレンチコート,ファッション,アウター,C000941,井上,女,41.0,東京都,2025-01-09,,Email,8.0,78143.0,0.0,Frequent
OL0000189,ORD000118,2025-07-15 21:21:00,2,1800,3600,Referral,PC,P0214,日焼け止めスプレー,コスメ・ビューティ,UV対策,C001595,石川,女,48.0,埼玉県,2024-05-18,,Paid Search,10.0,59772.0,1.0,Frequent
OL0000190,ORD000118,2025-07-15 21:21:00,2,1800,3600,Referral,PC,P0195,リップグロス,コスメ・ビューティ,メイク,C001595,石川,女,48.0,埼玉県,2024-05-18,,Paid Search,10.0,59772.0,1.0,Frequent
OL0000191,ORD000119,2025-06-11 19:41:00,1,3800,3800,SNS Ad,Mobile,P0187,BBクリーム,コスメ・ビューティ,メイク,C001940,森,男,49.0,兵庫県,2025-05-21,,Referral,23.0,203298.0,6.0,VIP
OL0000192,ORD000119,2025-06-11 19:41:00,1,7800,7800,SNS Ad,Mobile,P0032,スニーカー,ファッション,シューズ,C001940,森,男,49.0,兵庫県,2025-05-21,,Referral,23.0,203298.0,6.0,VIP
OL0000193,ORD000120,2024-07-28 22:40:00,1,2480,2480,Paid Search,Tablet,P0149,マーケティング本,書籍,ビジネス,,,,,,,,,,,,
OL0000194,ORD000120,2024-07-28 22:40:00,1,680,646,Paid Search,Tablet,P0084,醤油1L,食品,調味料,,,,,,,,,,,,
OL0000195,ORD000121,2024-07-15 21:54:00,1,1280,1280,Direct,Mobile,P0261,ストレッチチューブ,スポーツ,フィットネス,C000036,林,女,39.0,千葉県,2024-05-26,,Organic Search,51.0,523678.0,4.0,VIP
OL0000196,ORD000122,2025-11-28 16:17:00,2,5800,10440,SNS Ad,PC,P0182,アイクリーム,コスメ・ビューティ,スキンケア,C000138,石井,女,41.0,埼玉県,2024-12-02,,Direct,30.0,256899.0,0.0,VIP
OL0000197,ORD000122,2025-11-28 16:17:00,1,1800,1620,SNS Ad,PC,P0186,洗顔フォーム,コスメ・ビューティ,スキンケア,C000138,石井,女,41.0,埼玉県,2024-12-02,,Direct,30.0,256899.0,0.0,VIP
OL0000198,ORD000123,2025-08-21 20:29:00,1,380,342,Referral,Mobile,P0095,シチュールー,食品,乾物,C001729,岡田,女,61.0,神奈川県,2024-11-17,,Organic Search,10.0,123750.0,1.0,Loyal
OL0000199,ORD000123,2025-08-21 20:29:00,1,1680,1680,Referral,Mobile,P0108,スパークリング水12本,食品,飲料,C001729,岡田,女,61.0,神奈川県,2024-11-17,,Organic Search,10.0,123750.0,1.0,Loyal
OL0000200,ORD000124,2025-06-15 20:56:00,1,4800,4320,Direct,Mobile,P0046,アクセサリー,ファッション,小物,C001461,遠藤,女,32.0,神奈川県,2024-05-18,,Referral,14.0,119636.0,1.0,Loyal
OL0000201,ORD000124,2025-06-15 20:56:00,1,24800,23560,Direct,Mobile,P0057,電子レンジ,家電,キッチン,C001461,遠藤,女,32.0,神奈川県,2024-05-18,,Referral,14.0,119636.0,1.0,Loyal
OL0000202,ORD000124,2025-06-15 20:56:00,1,2800,2800,Direct,Mobile,P0176,化粧水,コスメ・ビューティ,スキンケア,C001461,遠藤,女,32.0,神奈川県,2024-05-18,,Referral,14.0,119636.0,1.0,Loyal
OL0000203,ORD000124,2025-06-15 20:56:00,1,2800,2800,Direct,Mobile,P0178,乳液,コスメ・ビューティ,スキンケア,C001461,遠藤,女,32.0,神奈川県,2024-05-18,,Referral,14.0,119636.0,1.0,Loyal
OL0000204,ORD000125,2026-02-18 13:14:00,1,6800,5780,SNS Ad,PC,P0038,トートバッグ,ファッション,バッグ,C000869,坂本,女,45.0,埼玉県,2025-08-14,,Direct,1.0,9460.0,0.0,Light
OL0000205,ORD000125,2026-02-18 13:14:00,1,2800,2800,SNS Ad,PC,P0178,乳液,コスメ・ビューティ,スキンケア,C000869,坂本,女,45.0,埼玉県,2025-08-14,,Direct,1.0,9460.0,0.0,Light
OL0000206,ORD000125,2026-02-18 13:14:00,1,880,880,SNS Ad,PC,P0114,グラノーラ,食品,朝食,C000869,坂本,女,45.0,埼玉県,2025-08-14,,Direct,1.0,9460.0,0.0,Light
OL0000207,ORD000126,2026-02-21 12:27:00,1,6800,5440,Direct,Mobile,P0024,シャツワンピース,ファッション,ドレス,C001280,伊藤,女,35.0,千葉県,2024-10-09,,SNS Ad,10.0,147705.0,1.0,Loyal
OL0000208,ORD000127,2024-10-08 15:49:00,1,7800,7800,Organic Search,Mobile,P0016,ジーンズ,ファッション,ボトムス,,,,,,,,,,,,
OL0000209,ORD000127,2024-10-08 15:49:00,2,6800,13600,Organic Search,Mobile,P0041,財布,ファッション,小物,,,,,,,,,,,,
OL0000210,ORD000128,2025-06-26 15:07:00,1,32800,27880,SNS Ad,Mobile,P0066,空気清浄機,家電,生活家電,C001916,石川,男,70.0,東京都,2024-09-24,,Paid Search,50.0,706227.0,2.0,VIP
OL0000211,ORD000129,2025-05-18 21:10:00,1,7800,7410,Paid Search,Mobile,P0265,トレーニングシューズ,スポーツ,シューズ,C000997,山田,男,25.0,千葉県,2025-05-07,,Paid Search,23.0,348056.0,3.0,VIP
OL0000212,ORD000130,2025-06-02 22:17:00,1,2800,2800,SNS Ad,Tablet,P0193,マスカラ,コスメ・ビューティ,メイク,,,,,,,,,,,,
OL0000213,ORD000130,2025-06-02 22:17:00,1,780,780,SNS Ad,Tablet,P0129,チョコレート,食品,スイーツ,,,,,,,,,,,,
OL0000214,ORD000131,2024-05-08 17:58:00,1,1280,1280,Email,PC,P0257,ヨガブロック,スポーツ,フィットネス,,,,,,,,,,,,
OL0000215,ORD000131,2024-05-08 17:58:00,1,7800,7800,Email,PC,P0016,ジーンズ,ファッション,ボトムス,,,,,,,,,,,,
OL0000216,ORD000132,2025-03-02 17:34:00,1,1280,1152,Direct,Mobile,P0208,ハンドクリーム,コスメ・ビューティ,ボディケア,C000505,加藤,女,44.0,東京都,2024-11-16,,Referral,8.0,65622.0,1.0,Frequent
OL0000217,ORD000132,2025-03-02 17:34:00,1,14800,14800,Direct,Mobile,P0275,キャンプテント,スポーツ,アウトドア,C000505,加藤,女,44.0,東京都,2024-11-16,,Referral,8.0,65622.0,1.0,Frequent
OL0000218,ORD000133,2025-10-06 11:05:00,2,480,912,Organic Search,Mobile,P0099,ツナ缶3個,食品,缶詰,C001491,池田,男,27.0,埼玉県,2025-07-16,,Direct,5.0,15832.0,1.0,Regular
OL0000219,ORD000133,2025-10-06 11:05:00,1,3800,3800,Organic Search,Mobile,P0247,ブランケット,ホーム・日用品,リビング,C001491,池田,男,27.0,埼玉県,2025-07-16,,Direct,5.0,15832.0,1.0,Regular
OL0000220,ORD000134,2025-07-20 17:19:00,1,3800,3040,Organic Search,Mobile,P0045,帽子,ファッション,小物,C000689,佐藤,男,20.0,東京都,2025-02-19,,Paid Search,5.0,23003.0,0.0,Regular
OL0000221,ORD000134,2025-07-20 17:19:00,1,2800,2800,Organic Search,Mobile,P0190,コンシーラー,コスメ・ビューティ,メイク,C000689,佐藤,男,20.0,東京都,2025-02-19,,Paid Search,5.0,23003.0,0.0,Regular
OL0000222,ORD000135,2025-11-25 19:48:00,1,580,580,Email,Mobile,P0218,漂白剤,ホーム・日用品,洗濯,,,,,,,,,,,,
OL0000223,ORD000136,2024-10-17 17:56:00,1,2200,2200,Direct,PC,P0173,哲学書,書籍,文芸,C000466,伊藤,女,51.0,千葉県,2024-10-17,,Email,32.0,290279.0,2.0,VIP
OL0000224,ORD000136,2024-10-17 17:56:00,1,1600,1600,Direct,PC,P0160,健康本,書籍,実用,C000466,伊藤,女,51.0,千葉県,2024-10-17,,Email,32.0,290279.0,2.0,VIP
OL0000225,ORD000136,2024-10-17 17:56:00,1,2980,2980,Direct,PC,P0258,ダンベル3kg,スポーツ,フィットネス,C000466,伊藤,女,51.0,千葉県,2024-10-17,,Email,32.0,290279.0,2.0,VIP
OL0000226,ORD000137,2025-04-20 14:52:00,1,480,480,Direct,PC,P0099,ツナ缶3個,食品,缶詰,,,,,,,,,,,,
OL0000227,ORD000138,2024-09-26 23:11:00,1,780,780,Direct,Mobile,P0127,冷凍フルーツミックス,食品,冷凍,,,,,,,,,,,,
OL0000228,ORD000138,2024-09-26 23:11:00,1,2880,2880,Direct,Mobile,P0112,ワイン赤,食品,飲料,,,,,,,,,,,,
OL0000229,ORD000138,2024-09-26 23:11:00,1,6800,6120,Direct,Mobile,P0021,ロングスカート,ファッション,ボトムス,,,,,,,,,,,,
OL0000230,ORD000138,2024-09-26 23:11:00,1,1800,1800,Direct,Mobile,P0186,洗顔フォーム,コスメ・ビューティ,スキンケア,,,,,,,,,,,,
OL0000231,ORD000139,2026-01-13 20:15:00,1,12800,12800,Paid Search,Mobile,P0025,ドレス,ファッション,ドレス,,,,,,,,,,,,
OL0000232,ORD000140,2026-02-19 16:29:00,1,4800,4080,Email,Tablet,P0009,パーカー,ファッション,トップス,C001564,小川,男,30.0,千葉県,2025-12-24,,Organic Search,5.0,48233.0,2.0,Frequent
OL0000233,ORD000140,2026-02-19 16:29:00,1,2480,2480,Email,Tablet,P0213,UV日焼け止め,コスメ・ビューティ,UV対策,C001564,小川,男,30.0,千葉県,2025-12-24,,Organic Search,5.0,48233.0,2.0,Frequent
OL0000234,ORD000141,2026-01-11 18:51:00,1,3500,3500,Email,Mobile,P0003,ロングスリーブT,ファッション,トップス,C001820,中島,女,33.0,愛知県,2025-10-08,,SNS Ad,3.0,16560.0,1.0,Regular
OL0000235,ORD000142,2024-12-29 20:45:00,1,6800,6800,Paid Search,PC,P0024,シャツワンピース,ファッション,ドレス,,,,,,,,,,,,
OL0000236,ORD000142,2024-12-29 20:45:00,1,1480,1480,Paid Search,PC,P0128,プレミアムチーズ,食品,乳製品,,,,,,,,,,,,
OL0000237,ORD000143,2025-07-12 19:22:00,1,4800,4800,SNS Ad,PC,P0035,サンダル,ファッション,シューズ,C000557,森,女,51.0,神奈川県,2025-05-11,,Organic Search,6.0,57778.0,2.0,Frequent
OL0000238,ORD000144,2026-03-29 12:16:00,2,6800,13600,Organic Search,Mobile,P0041,財布,ファッション,小物,C000343,佐藤,女,51.0,東京都,2024-08-31,,Referral,29.0,363312.0,5.0,VIP
OL0000239,ORD000144,2026-03-29 12:16:00,1,9800,9800,Organic Search,Mobile,P0036,ローファー,ファッション,シューズ,C000343,佐藤,女,51.0,東京都,2024-08-31,,Referral,29.0,363312.0,5.0,VIP
OL0000240,ORD000145,2026-01-06 22:55:00,1,1280,1280,SNS Ad,Tablet,P0208,ハンドクリーム,コスメ・ビューティ,ボディケア,,,,,,,,,,,,
OL0000241,ORD000146,2025-10-23 12:00:00,1,3800,3800,Organic Search,Mobile,P0187,BBクリーム,コスメ・ビューティ,メイク,C000381,山口,男,25.0,広島県,2025-09-24,,Direct,16.0,332116.0,5.0,VIP
OL0000242,ORD000147,2025-07-15 13:40:00,1,4800,4800,Organic Search,PC,P0191,アイシャドウパレット,コスメ・ビューティ,メイク,C000030,斎藤,女,20.0,愛知県,2025-06-20,,Direct,20.0,188600.0,4.0,VIP
OL0000243,ORD000147,2025-07-15 13:40:00,1,4280,3852,Organic Search,PC,P0259,ダンベル5kg,スポーツ,フィットネス,C000030,斎藤,女,20.0,愛知県,2025-06-20,,Direct,20.0,188600.0,4.0,VIP
OL0000244,ORD000147,2025-07-15 13:40:00,1,12800,12800,Organic Search,PC,P0034,ブーツ,ファッション,シューズ,C000030,斎藤,女,20.0,愛知県,2025-06-20,,Direct,20.0,188600.0,4.0,VIP
OL0000245,ORD000148,2024-12-16 21:31:00,1,4800,4560,SNS Ad,PC,P0046,アクセサリー,ファッション,小物,C000890,井上,女,27.0,愛知県,2024-12-04,,Organic Search,26.0,288192.0,3.0,VIP
OL0000246,ORD000149,2025-07-09 21:46:00,1,7800,7800,SNS Ad,Mobile,P0015,スラックス,ファッション,ボトムス,,,,,,,,,,,,
OL0000247,ORD000150,2024-11-09 13:33:00,1,8800,8800,SNS Ad,PC,P0023,マキシワンピース,ファッション,ドレス,C001445,斎藤,女,57.0,埼玉県,2024-05-06,,Direct,53.0,749999.0,2.0,VIP
